year,province,track,batch,school_name,school_code,major_group,major_name,plan_type,min_score,min_rank,admit_count,source_url,source_name,notes
2023,广东,历史类,本科批,桂林旅游学院(中外合作办学),11837,211,,中外合作,480,53687,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,贺州学院,11838,201,,普通类,495,43261,16,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,九江学院,11843,201,,普通类,494,43571,10,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学,11845,200,,普通类,536,20557,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学,11845,201,,普通类,537,20513,45,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学,11845,202,,普通类,532,22542,344,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学,11845,203,,普通类,548,16034,126,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学,11845,204,,普通类,534,21394,193,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学(国际班),11845,261,,普通类,515,30549,59,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学(地方专项),11845,271,,地方专项,525,25512,60,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东工业大学,11845,282,,普通类,532,22485,177,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,201,,普通类,529,23907,599,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,202,,普通类,569,9451,259,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,203,,普通类,561,11493,202,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,204,,普通类,548,15848,308,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,205,,普通类,543,17991,369,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,206,,普通类,577,7471,203,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学,11846,207,,普通类,562,11361,39,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学(内地澳门合作办学,11846,) 208,,普通类,525,25566,40,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学(地方专项),11846,209,,地方专项,525,25821,78,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,219,,普通类,510,33798,384,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,220,,普通类,539,19484,50,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,221,,普通类,510,33678,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,222,,普通类,531,22905,40,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,223,,普通类,514,31533,12,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,224,,普通类,535,21232,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,225,,普通类,511,33232,35,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,226,,普通类,507,35185,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,227,,普通类,517,29552,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,228,,普通类,502,38415,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院,11847,229,,普通类,516,30406,30,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院(联合培养),11847,230,,联合培养,492,44840,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,佛山科学技术学院(地方专项),11847,231,,地方专项,510,33930,39,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,大连民族大学,12026,201,,普通类,500,39888,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,上海第二工业大学,12044,201,,普通类,518,29386,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南京特殊教育师范学院,12048,201,,普通类,513,32195,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南京特殊教育师范学院,12048,206,,普通类,530,23321,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,上海商学院,12050,201,,普通类,513,31746,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南通理工学院,12056,201,,普通类,459,71208,34,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东培正学院,12059,203,,普通类,459,70757,2037,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东培正学院(学分互认),12059,205,,普通类,443,86512,23,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,贵州警察学院,12107,201,,普通类,511,33387,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南方医科大学,12121,205,,普通类,555,13410,174,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南方医科大学(地方专项),12121,212,,地方专项,530,23434,25,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南医药学院,12214,201,,普通类,506,36168,1,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南医药学院,12214,204,,普通类,526,25260,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,安徽新华学院,12216,201,,普通类,480,53972,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南涉外经济学院,12303,201,,普通类,475,57683,18,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,海口经济学院,12308,201,,普通类,447,82597,18,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武昌首义学院,12309,201,,普通类,491,45864,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武昌理工学院,12310,201,,普通类,467,64312,10,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,烟台南山学院,12332,201,,普通类,480,53583,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉生物工程学院,12362,201,,普通类,486,49159,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,中国劳动关系学院,12453,201,,普通类,529,23778,21,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,宁夏理工学院(联合培养),12544,201,,联合培养,476,57051,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,宁夏理工学院(联合培养),12544,202,,联合培养,474,58471,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,云南经济管理学院,12560,201,,普通类,482,52502,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,云南经济管理学院,12560,202,,普通类,477,55570,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,218,,普通类,456,73729,80,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,219,,普通类,451,77997,83,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,220,,普通类,455,74622,30,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,221,,普通类,455,74977,35,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,222,,普通类,453,76694,35,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,223,,普通类,445,84604,130,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东东软学院,12574,224,,普通类,444,85226,45,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湘潭大学兴湘学院,12599,201,,普通类,494,43950,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南工业大学科技学院,12604,201,,普通类,487,48619,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州城市理工学院,12617,203,,普通类,483,51247,300,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州软件学院,12618,202,,普通类,465,65826,412,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州软件学院(国际班),12618,207,,普通类,452,77869,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州南方学院,12619,201,,普通类,477,55979,1285,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州南方学院(联合培养),12619,202,,联合培养,463,67142,16,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学南国商学院,12620,201,,普通类,476,57077,1008,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学南国商学院(联合培,12620,养) 202,,普通类,458,72318,96,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广东外语外贸大学南国商学院,12620,206,,普通类,458,71890,222,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州华商学院,12621,201,,普通类,446,83568,2567,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州华商学院,12621,202,,普通类,459,71014,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州华商学院(学分互认),12621,203,,普通类,434,95099,53,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湛江科技学院,12622,203,,普通类,441,88053,2028,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湛江科技学院,12622,204,,普通类,433,96025,15,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湛江科技学院(联合培养),12622,211,,联合培养,433,96987,75,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,华南农业大学珠江学院,12623,201,,普通类,453,76505,927,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,成都东软学院,12636,201,,普通类,485,50203,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南科技大学潇湘学院,12649,201,,普通类,496,42733,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南华大学船山学院,12650,201,,普通类,490,46161,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湘潭理工学院,12651,201,,普通类,488,47844,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南师范大学树达学院,12652,201,,普通类,492,45105,23,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南农业大学东方科技学院,12653,201,,普通类,489,47010,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南文理学院芙蓉学院,12657,201,,普通类,491,46073,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南文理学院芙蓉学院,12657,202,,普通类,490,46475,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南理工学院南湖学院,12658,201,,普通类,490,46623,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,衡阳师范学院南岳学院,12659,201,,普通类,494,43778,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南中医药大学湘杏学院,12661,201,,普通类,523,26698,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖南中医药大学湘杏学院,12661,202,,普通类,526,25202,1,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,吉首大学张家界学院,12662,201,,普通类,490,46624,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,广州理工学院,12668,202,,普通类,442,87100,2035,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,东南大学成贤学院,12689,201,,普通类,491,45624,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,东南大学成贤学院,12689,202,,普通类,484,50455,1,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,厦门华厦学院,12709,201,,普通类,484,50860,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,厦门华厦学院,12709,202,,普通类,487,48822,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,闽南理工学院,12710,201,,普通类,477,56213,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,西安欧亚学院,12712,201,,普通类,472,60088,14,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,西安外事学院,12713,201,,普通类,472,60286,21,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,西安外事学院,12713,205,,普通类,468,62988,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,西京学院,12715,201,,普通类,474,58326,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,郑州工业应用技术学院,12747,201,,普通类,480,54043,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,山西应用科技学院,12779,201,,普通类,480,53639,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,浙江越秀外国语学院,12792,201,,普通类,470,61934,7,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,浙江越秀外国语学院,12792,202,,普通类,462,68158,30,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南昌理工学院,12795,201,,普通类,482,52191,30,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,南昌理工学院,12795,202,,普通类,459,71200,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,上海建桥学院,12799,201,,普通类,471,60732,28,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,上海中侨职业技术大学,12915,201,,普通类,464,66910,21,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,泉州职业技术大学,12928,201,,普通类,477,56068,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,江西应用科技学院,12938,201,,普通类,456,73690,24,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,闽南科技学院,12992,201,,普通类,479,54743,1,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,闽南科技学院,12992,202,,普通类,478,55504,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,宁波财经学院,13001,201,,普通类,473,58939,12,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,浙大城市学院,13021,201,,普通类,523,26655,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,浙大宁波理工学院(中外合作办学),13022,203,,中外合作,493,44407,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,安徽外国语学院,13065,201,,普通类,476,56997,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,厦门工学院,13115,201,,普通类,484,50819,9,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,西安思源学院,13121,201,,普通类,486,49538,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉晴川学院,13188,201,,普通类,480,53624,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,大连理工大学城市学院,13198,201,,普通类,472,60345,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,沈阳城市建设学院,13208,201,,普通类,469,62132,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,大连医科大学中山学院,13212,201,,普通类,471,61121,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,大连医科大学中山学院,13212,204,,普通类,483,51789,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,辽宁师范大学海华学院,13215,201,,普通类,475,57584,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,大连财经学院,13218,201,,普通类,471,60817,14,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,沈阳城市学院,13220,201,,普通类,464,66201,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北大学知行学院,13234,201,,普通类,490,46698,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉城市学院,13235,201,,普通类,481,53099,11,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,三峡大学科技学院,13236,201,,普通类,487,48887,10,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北工业大学工程技术学院,13238,201,,普通类,487,48764,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北工业大学工程技术学院,13238,202,,普通类,481,52885,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉工程大学邮电与信息工程学院,13239,201,,普通类,486,49477,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉纺织大学外经贸学院,13240,201,,普通类,480,54024,1,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉纺织大学外经贸学院,13240,202,,普通类,482,52405,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉工商学院,13242,201,,普通类,480,53946,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,长江大学文理学院,13246,201,,普通类,484,50537,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北商贸学院,13247,201,,普通类,472,59620,15,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北恩施学院,13250,201,,普通类,484,50304,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北恩施学院,13250,202,,普通类,489,47217,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北恩施学院,13250,205,,普通类,484,50608,3,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北经济学院法商学院,13251,201,,普通类,483,51728,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,武汉体育学院体育科技学院,13253,201,,普通类,468,63299,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北师范大学文理学院,13256,201,,普通类,490,46729,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,湖北师范大学文理学院,13256,202,,普通类,491,45516,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,文华学院,13262,201,,普通类,488,47690,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,文华学院,13262,202,,普通类,488,47576,6,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,浙江工商大学杭州商学院,13290,201,,普通类,483,51294,24,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,201,,普通类,433,96814,13,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,202,,普通类,438,91568,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,203,,普通类,438,90904,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,204,,普通类,438,91648,5,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,205,,普通类,441,88370,22,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,207,,普通类,439,90090,15,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江外国语学院,13296,208,,普通类,434,95566,30,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,黑龙江工商学院,13300,201,,普通类,453,76939,20,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,哈尔滨华德学院,13307,201,,普通类,443,86296,24,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,山东协和学院,13324,201,,普通类,478,54817,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,山东协和学院,13324,202,,普通类,461,69355,10,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,云南大学滇池学院,13326,201,,普通类,481,52670,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,云南大学滇池学院,13326,202,,普通类,482,51929,12,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,丽江文化旅游学院,13328,201,,普通类,476,56752,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,丽江文化旅游学院,13328,202,,普通类,477,55901,8,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,丽江文化旅游学院,13328,206,,普通类,481,53097,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,昆明城市学院,13330,201,,普通类,482,52221,15,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,昆明医科大学海源学院,13332,201,,普通类,488,47847,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,青岛城市学院,13378,201,,普通类,471,60594,7,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,山东石油化工学院,13386,201,,普通类,493,44406,2,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
2023,广东,历史类,本科批,河北外国语学院,13402,201,,普通类,475,57576,4,https://eea.gd.gov.cn/ptgk/content/post_4221648.html,广东省教育考试院,
